image,px,py
frame_0000.jpg,91.21327209472656,80.86288452148438
frame_0009.jpg,91.3390121459961,81.11550903320312
frame_0018.jpg,91.34252166748047,80.98648071289062
frame_0027.jpg,91.2869873046875,81.15827941894531
frame_0036.jpg,91.37535858154297,81.15286254882812
frame_0045.jpg,91.39541625976562,81.11968231201172
frame_0054.jpg,91.30178833007812,81.1312255859375
frame_0063.jpg,91.39541625976562,81.11968231201172
frame_0072.jpg,91.39541625976562,81.11968231201172
frame_0081.jpg,91.25019836425781,80.92848205566406
frame_0090.jpg,91.25019836425781,80.92848205566406
frame_0099.jpg,91.039306640625,80.92597961425781
frame_0108.jpg,91.34980773925781,80.98660278320312
frame_0117.jpg,91.38404846191406,81.03294372558594
frame_0126.jpg,91.25947570800781,80.78296661376953
frame_0135.jpg,91.34164428710938,80.68516540527344
frame_0144.jpg,91.3929443359375,80.85743713378906
frame_0153.jpg,91.30677795410156,80.73274230957031
frame_0162.jpg,91.44325256347656,80.69850158691406
frame_0171.jpg,91.35636138916016,80.88545227050781
frame_0180.jpg,91.26715087890625,80.7418212890625
frame_0189.jpg,91.1832504272461,80.65287017822266
frame_0198.jpg,91.28985595703125,80.65193939208984
frame_0207.jpg,91.17771911621094,80.63589477539062
frame_0216.jpg,91.21123504638672,80.65666198730469
frame_0225.jpg,91.33750915527344,80.71835327148438
frame_0234.jpg,91.33750915527344,80.71835327148438
frame_0243.jpg,90.98492431640625,80.83265686035156
frame_0252.jpg,90.96453094482422,80.67897033691406
frame_0261.jpg,91.00437927246094,80.58324432373047
frame_0270.jpg,91.0110855102539,80.64138793945312
frame_0279.jpg,91.00255584716797,80.6567153930664
frame_0288.jpg,91.1915054321289,80.67717742919922
frame_0297.jpg,91.24584197998047,80.62952423095703
frame_0306.jpg,91.20340728759766,80.60391235351562
frame_0315.jpg,91.04969787597656,80.66999053955078
frame_0324.jpg,91.03280639648438,80.53840637207031
frame_0333.jpg,91.0349349975586,80.60331726074219
frame_0342.jpg,90.93682861328125,80.53514099121094
frame_0351.jpg,90.95945739746094,80.54564666748047
frame_0360.jpg,90.80023193359375,80.57894134521484
frame_0369.jpg,90.80023193359375,80.57894134521484
frame_0378.jpg,90.59245300292969,80.5561752319336
frame_0387.jpg,90.5717544555664,80.56522369384766
frame_0396.jpg,90.62724304199219,80.5543441772461
frame_0405.jpg,90.64373779296875,80.6085205078125
frame_0414.jpg,90.62718963623047,80.57907104492188
frame_0423.jpg,90.69526672363281,80.55036163330078
frame_0432.jpg,90.61967468261719,80.65678405761719
frame_0441.jpg,90.67689514160156,80.4743881225586
frame_0450.jpg,90.64551544189453,80.58191680908203
frame_0459.jpg,90.69024658203125,80.62775421142578
frame_0468.jpg,90.61993408203125,80.5931167602539
frame_0477.jpg,90.59843444824219,80.54462432861328
frame_0486.jpg,90.59843444824219,80.54462432861328
frame_0495.jpg,90.60076141357422,80.56575012207031
frame_0504.jpg,90.64684295654297,80.56214141845703
frame_0513.jpg,90.63604736328125,80.76268005371094
frame_0522.jpg,90.68592071533203,80.51616668701172
frame_0531.jpg,90.6121597290039,80.55013275146484
frame_0540.jpg,96.79161071777344,82.26824951171875
frame_0549.jpg,98.8155517578125,83.00875091552734
frame_0558.jpg,98.87186431884766,82.89431762695312
frame_0567.jpg,99.06719207763672,82.90081787109375
frame_0576.jpg,99.04879760742188,82.73811340332031
frame_0585.jpg,99.10767364501953,82.57814025878906
frame_0594.jpg,99.25276947021484,82.7668685913086
frame_0603.jpg,99.31838989257812,82.78046417236328
frame_0612.jpg,99.29205322265625,82.73173522949219
frame_0621.jpg,99.42816925048828,82.78030395507812
frame_0630.jpg,99.49848937988281,82.79597473144531
frame_0639.jpg,99.36019134521484,82.66122436523438
frame_0648.jpg,99.45481872558594,82.74144744873047
frame_0657.jpg,99.44461822509766,82.7032241821289
frame_0666.jpg,99.53369903564453,82.75900268554688
frame_0675.jpg,99.47933959960938,82.65186309814453
frame_0684.jpg,99.47933959960938,82.65186309814453
frame_0693.jpg,99.55802154541016,82.79429626464844
frame_0702.jpg,99.70640563964844,82.77415466308594
frame_0711.jpg,99.78544616699219,82.67425537109375
frame_0720.jpg,99.70640563964844,82.77415466308594
frame_0729.jpg,99.8414077758789,82.7381820678711
frame_0738.jpg,99.92633056640625,82.73561096191406
frame_0747.jpg,99.9083480834961,82.71739959716797
frame_0756.jpg,99.89695739746094,82.7229995727539
frame_0765.jpg,99.8526840209961,82.7054672241211
frame_0774.jpg,99.8702163696289,82.82128143310547
frame_0783.jpg,99.8702163696289,82.82128143310547
frame_0792.jpg,99.80400085449219,82.85515594482422
frame_0801.jpg,99.79180145263672,82.74954986572266
frame_0810.jpg,99.92357635498047,82.5879898071289
frame_0819.jpg,99.99678802490234,82.777099609375
frame_0828.jpg,99.87369537353516,82.61724853515625
frame_0837.jpg,99.87369537353516,82.61724853515625
frame_0846.jpg,99.87369537353516,82.61724853515625
frame_0855.jpg,99.87203979492188,82.68522644042969
frame_0864.jpg,99.56163024902344,82.51013946533203
frame_0873.jpg,99.60137939453125,82.59622955322266
frame_0882.jpg,99.61953735351562,82.62480926513672
frame_0891.jpg,99.62216186523438,82.66511535644531
frame_0900.jpg,99.51094055175781,82.55979919433594
frame_0909.jpg,99.58140563964844,82.63615417480469
frame_0918.jpg,99.58140563964844,82.63615417480469
frame_0927.jpg,99.59676361083984,82.54534912109375
frame_0936.jpg,99.64276885986328,82.58548736572266
frame_0945.jpg,99.64276885986328,82.58548736572266
frame_0954.jpg,99.60115051269531,82.5710220336914
frame_0963.jpg,99.65179443359375,82.66551971435547
frame_0972.jpg,99.6037826538086,82.61628723144531
frame_0981.jpg,99.6037826538086,82.61628723144531
frame_0990.jpg,99.61463165283203,82.64791107177734
frame_0999.jpg,99.51896667480469,82.6299057006836
frame_1008.jpg,99.62531280517578,82.60504150390625
frame_1017.jpg,99.5887451171875,82.60970306396484
frame_1026.jpg,99.37848663330078,82.43758392333984
frame_1035.jpg,99.44825744628906,82.51545715332031
frame_1044.jpg,99.56488037109375,82.61144256591797
frame_1053.jpg,99.4112319946289,82.61107635498047
frame_1062.jpg,99.34722137451172,82.60957336425781
frame_1071.jpg,99.24137115478516,82.54269409179688
frame_1080.jpg,99.24207305908203,82.5356674194336
frame_1089.jpg,99.22750854492188,82.51956176757812
frame_1098.jpg,99.2286605834961,82.52041625976562
frame_1107.jpg,99.25711822509766,82.56103515625
frame_1116.jpg,99.21185302734375,82.5431900024414
frame_1125.jpg,99.2276382446289,82.52108764648438
frame_1134.jpg,99.21257019042969,82.52935791015625
frame_1143.jpg,99.2276382446289,82.52108764648438
frame_1152.jpg,99.2167739868164,82.4489517211914
frame_1161.jpg,99.2167739868164,82.4489517211914
frame_1170.jpg,99.24077606201172,82.59663391113281
frame_1179.jpg,99.26396179199219,82.53883361816406
frame_1188.jpg,99.1542739868164,82.6209945678711
frame_1197.jpg,99.13386535644531,82.58666229248047
frame_1206.jpg,98.78995513916016,82.53409576416016
frame_1215.jpg,98.73018646240234,82.52495574951172
frame_1224.jpg,98.76853942871094,82.59650421142578
frame_1233.jpg,98.8408432006836,82.68049621582031
frame_1242.jpg,98.7373275756836,82.53284454345703
frame_1251.jpg,100.91410064697266,82.5987548828125
frame_1260.jpg,103.4179458618164,82.48412322998047
frame_1269.jpg,103.77984619140625,82.72985076904297
frame_1278.jpg,104.11068725585938,82.77517700195312
frame_1287.jpg,104.10292053222656,82.47966766357422
frame_1296.jpg,104.14530944824219,82.55231475830078
frame_1305.jpg,104.20492553710938,82.64912414550781
frame_1314.jpg,104.28306579589844,82.70742797851562
frame_1323.jpg,104.33580780029297,82.67605590820312
frame_1332.jpg,104.31625366210938,82.4959716796875
frame_1341.jpg,104.42317962646484,82.5427017211914
frame_1350.jpg,104.36559295654297,82.36998748779297
frame_1359.jpg,104.54335021972656,82.71572875976562
frame_1368.jpg,104.70611572265625,82.63615417480469
frame_1377.jpg,104.70751953125,82.57109832763672
frame_1386.jpg,104.73423767089844,82.66474914550781
frame_1395.jpg,104.72439575195312,82.5755615234375
frame_1404.jpg,104.7707748413086,82.7615966796875
frame_1413.jpg,104.65803527832031,82.56693267822266
frame_1422.jpg,104.6136245727539,82.44218444824219
frame_1431.jpg,104.6350326538086,82.52156829833984
frame_1440.jpg,104.64383697509766,82.38435363769531
frame_1449.jpg,104.61837005615234,82.46717834472656
frame_1458.jpg,104.62960815429688,82.51461791992188
frame_1467.jpg,104.69802856445312,82.4933853149414
frame_1476.jpg,104.72879791259766,82.42951965332031
frame_1485.jpg,104.72879791259766,82.42951965332031
frame_1494.jpg,104.50975036621094,82.55802154541016
frame_1503.jpg,104.50975036621094,82.55802154541016
frame_1512.jpg,104.53897094726562,82.62066650390625
frame_1521.jpg,104.45889282226562,82.4765853881836
frame_1530.jpg,104.61085510253906,82.70997619628906
frame_1539.jpg,104.53727722167969,82.4717025756836
frame_1548.jpg,104.57027435302734,82.64644622802734
frame_1557.jpg,104.574462890625,82.65998077392578
frame_1566.jpg,104.53333282470703,82.4557113647461
frame_1575.jpg,104.57027435302734,82.64644622802734
frame_1584.jpg,104.4608383178711,82.39118194580078
frame_1593.jpg,104.48786163330078,82.51311492919922
frame_1602.jpg,104.62567901611328,82.68408203125
frame_1611.jpg,104.5986557006836,82.6458969116211
frame_1620.jpg,104.67124938964844,82.49642944335938
frame_1629.jpg,104.67124938964844,82.49642944335938
frame_1638.jpg,104.67124938964844,82.49642944335938
frame_1647.jpg,104.6449966430664,82.45697784423828
frame_1656.jpg,104.6449966430664,82.45697784423828
frame_1665.jpg,104.58873748779297,82.51456451416016
frame_1674.jpg,104.53968048095703,82.47743225097656
frame_1683.jpg,104.44811248779297,82.51971435546875
frame_1692.jpg,104.44811248779297,82.51971435546875
frame_1710.jpg,104.49535369873047,82.52339172363281
frame_1719.jpg,104.46733093261719,82.36954498291016
frame_1728.jpg,104.34900665283203,82.3012466430664
frame_1737.jpg,104.4516372680664,82.55525970458984
frame_1746.jpg,104.43013763427734,82.20411682128906
frame_1755.jpg,104.42999267578125,82.38457489013672
frame_1764.jpg,104.42999267578125,82.38457489013672
frame_1773.jpg,104.3846435546875,82.34837341308594
frame_1782.jpg,104.4124526977539,82.28128814697266
frame_1791.jpg,104.4027328491211,82.29029083251953
frame_1800.jpg,104.43254089355469,82.29927825927734
frame_1809.jpg,104.36331176757812,82.06478118896484
